"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"European Union","EUU","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44755722660377","8.29515706674679","7.88713560604163","6.9628998987306","6.35377692151439","5.94493913193976","5.73778971103233","5.11306873759295","5.15688131935068","5.30413610198887","5.32573235665847","5.35135638894818","5.33510749719369","5.22153422655062","5.17877880534701","5.12139835138452","5.1015894854826","4.97300669808595","4.90285983206756","4.86852044765731","4.78483962427398","4.57716888267495","4.46273056712497","4.41787961645073","4.24881513726031","4.15487848739911","4.22049749182137","","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.66165560373583","5.5224303031186","5.37684637713521","5.00295532010568","4.71478997936451","4.32139299512497","4.2054445478382","2.88269764572838","3.34647356243037","3.71950552455968","3.81148161772661","3.27413844012317","3.56845947713797","3.35355215644906","3.27618537369408","3.69746350095856","3.78790572007537","3.76778424909051","3.75108947688665","3.51394892571738","3.70904718966036","3.63746121772824","3.46564061023356","3.51089588377724","3.49922627664354","3.40671548192123","3.16761628993088","","",
"Fiji","FJI","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53535438714846","9.95472293760904","8.23480866179874","7.10157844800322","6.83539037581473","6.58045550776035","5.72215878059679","","","","","","","","6.88472541745545","5.85335303186023","6.62477486037061","","","","","","","","","","",
"France","FRA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.92063539009989","8.88096283580324","8.61587834268305","8.37154294996525","7.7523545620355","7.35955173216574","7.2537901930661","6.28794157073573","6.08600104054675","5.96054529616309","5.80049029058134","5.70277894027935","5.58577816014007","5.3987149992699","5.32673496278736","5.42237204813324","5.51675583741969","5.29027389020604","5.21602094887099","5.114900232469","5.01297814353544","5.13585644913204","4.70312543999171","4.70445083101268","4.60898691587281","4.57616875189305","4.571275298716","","",
"Faroe Islands","FRO","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1688005199493","12.1868247647279","10.9330525161387","10.5847002293812","9.18247967463608","8.59331576380198","8.15693569342458","7.24031227584366","7.1312099404207","6.92422326302611","6.9125465013011","6.73137539026904","6.529176882662","6.49541230988279","6.49390408504832","6.4184490575894","6.16667329131216","5.78218940979569","5.76300498063088","5.77681705753344","5.64921746039031","5.66305748590196","5.49824258088297","5.47802223406641","5.15628785705732","5.14210967553132","4.96404214120175","","",
"Georgia","GEO","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.15132048536759","7.91955617198336","6.41213901125795","5.32646048109966","6.84589800443459","8.88412528283911","9.99414591524683","9.42396313364055","19.2797237541611","25.6990821756366","40.0123393316195","29.2581057482852","18.1194185398811","14.8083783042166","13.339129066786","12.2320420300922","","","","",
"Ghana","GHA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25310623636497","2.99389480475463","3.16786439718326","2.70243889528422","2.62987358823262","2.37533558374813","2.8505220963634","1.9392717905647","2.52581298862141","1.88851594845997","2.80148448105898","","","","","",
"Gibraltar","GIB","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4074993787265","11.8473150210344","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36794103239952","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8505331801563","36.5939237623099","52.1962557102054","","","","","","","",
"Greece","GRC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5656202935217","8.45060941780406","7.71361398736735","","","","","6.82098795065047","7.16051064577794","7.46230122370859","7.73245241175383","7.94361991589809","7.9950344647349","7.58429635533213","7.25297383029342","5.87668923368721","5.9426876074313","6.54018399583406","6.49612203796546","6.02097577934871","6.25304262709736","6.23812044464351","5.36238440324671","4.55935699551888","4.36765905770289","3.93984848344696","4.83149843550817","","",
"Grenada","GRD","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1110171465772","13.2348597515792","13.0291240829543","12.5044207548123","13.5930547617","13.0893385792143","10.2622203594069","8.9849264487395","7.65767617794589","6.42315822614014","7.48021594591097","7.97866713999638","5.96713954493275","5.68555014786596","3.78383956520244","2.9912943021001","3.31878751400244","3.19857214267533","3.64159759290602","3.14581073517675","3.24655837365342","3.30460185581329","3.43477189065324","","","","",
"Guam","GUM","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3956825516551","14.31296915338","13.5673018883205","12.4055486790008","12.2663857365161","11.9364193382147","11.317611808696","10.1431136194409","9.80110964999875","10.0977316091167","9.89581789304214","9.95441618631583","10.3663489139922","9.88151871499613","10.2508386378289","10.2689677758046","10.4290754311169","9.80888412462017","9.79544925122465","9.65145142953102","9.47582736245952","9.28368539081001","9.21065262565498","9.02586596755081","8.84561564519347","8.3685575066707","9.10317224403498","","",
"Hong Kong SAR, China","HKG","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77579842291794","3.49359091146729","3.2264952000854","3.47811265393583","3.46063565604898","4.32702026941258","4.55323635089488","4.72330262508519","5.02711270565431","4.87682789522125","6.47205947710797","6.67043976621002","","",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8669038136066","30.6774737095267","29.6740123400982","25.794256258112","23.1767289379562","21.5174655345851","15.3085854564309","11.5308424288799","7.83299740874567","7.31295264623955","7.65466592266737","5.89293479674857","5.07272714725091","5.14923845553172","5.02151876943018","4.81421040568416","5.38867263198692","4.94890667162157","4.55630352372317","4.82962577397851","4.62158147465068","","","","",
"Haiti","HTI","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92050768203073","5.30035335689046","5.04901960784314","4.17859630116846","4.07470935772823","3.63690124186872","3.43160072407551","2.56873211335807","2.66750268720889","3.28209229849468","2.80158621332241","3.25606542289004","3.65853680623864","3.82956005931785","3.70287384523025","3.82953350171847","3.51389943877079","3.35272262417336","2.82846289943166","2.97388717288768","2.65577764183937","2.49230845501163","2.33263754336092","2.29418071214503","2.33539780459268","2.03275006327031","1.91901958572658","","",
"IBRD only","IBD","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4239530694914","","","","10.1080950786958","","","","","","","12.1240892520208","12.8296545161769","10.4030140914292","11.7027738597277","","","","","","","","",
"IDA & IBRD total","IBT","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7311480920838","","","","10.3854089271805","","","","","","","12.1108340219697","12.800131841725","10.4387590299147","11.6626965158395","","","","","","","","",
"IDA total","IDA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3036940899371","10.1435321262236","","","","","",
"IDA blend","IDB","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2943495083253","","","","","","","","","","17.2871932457751","17.5777291949178","15.8967397182462","15.8851401458625","13.8623263738598","13.1221069218185","","12.6982290601978","12.8877392118837","12.6828430470175","","","","",
"Indonesia","IDN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9534201430753","12.9489436619718","12.5907731738573","11.4248339364287","12.6807986584216","12.6280076124881","12.2012538730544","10.8565110196257","7.58855357622834","4.96541873402496","","","4.4555403098024","5.59285887826176","5.6112480568579","","","","","","4.40752982022862","4.3513663778352","4.55727267211908","","","","",
"IDA only","IDX","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24598942129836","6.91598916712176","","","","","",
"Isle of Man","IMN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6751787996323","19.3038027642148","18.2071159160829","18.970208034974","18.5670555354154","18.4174701881871","17.8693609979633","18.4563713016571","19.2615999467389","20.3259122860065","19.4715555016451","19.141855528605","17.9184618806512","17.4913852357078","19.0198111583711","18.4616012686478","16.791952415142","15.6307739443507","15.1140574339972","17.4706625281957","16.7253602163679","18.3832959281821","15.6949171941558","","","","",
"Not classified","INX","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92291793814433","3.14637358529322","3.37052260910371","3.38095656565657","3.20712995466322","3.03045288216799","2.99018653493296","2.72890801960298","2.80285138397841","2.79387196220907","2.64845977261653","2.4613930848293","2.51462585102076","2.42902601152796","2.15346027590273","1.97836704677131","1.91305330119185","1.77811991291519","1.67392522322531","1.59281229550687","1.55680075284268","1.36565357800299","0.922433867790807","1.25252087568268","1.31399144921049","1.32633455971908","1.31955377655585","","",
"Iran, Islamic Rep.","IRN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.141431545696","16.6864967614756","12.9612841831113","11.6673019503208","13.7222503684598","14.896042638695","14.7316119862608","16.1473727014857","14.9492464815045","14.8070939111407","15.0094380563818","14.053513079148","12.518017967685","14.0946863417747","16.5686924449455","15.4550330292745","15.8623062937181","15.8499351481352","14.7257670826121","15.3903613878722","","","","","","","",
"Iraq","IRQ","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.487313334362684","0.398587523050024","0.382736449633962","0.357695864324361","","","","",
"Israel","ISR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5540322314143","27.5348022342755","27.6726317429301","48.682466515497","26.4399641683657","29.3058029386822","26.1302926943483","21.7426244522106","20.7791456640721","20.5186121882858","19.2984500658868","18.3436479456291","16.1116398230065","15.9041921611609","17.635094375766","18.5543886344748","18.8273557711822","17.8530183604916","18.0724426345469","17.10479091267","16.8073504146115","17.3410714805465","16.3091590424276","15.6111804183225","14.9571235413072","15.2133970314028","15.7080360408728","","",
"Italy","ITA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18793566345777","4.95464660858005","4.57617742448331","4.43019235170253","4.02263029796656","4.01256917198242","4.03786534489946","3.48701986329943","3.84201032889148","4.11500452935848","4.53060135279091","4.7555681954257","5.06896472681883","4.77160630367378","4.95326476919397","4.96675545471902","4.98133540254433","4.70297418327277","4.4204351549999","4.24581962497818","4.37487569610183","4.05786478984349","4.06045156591406","4.07282953926199","3.83283054258188","3.72967934050456","3.43873721697504","","",
"Jamaica","JAM","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00038963353294","2.99412257194583","2.3563131814634","1.82481515595945","1.62525309143825","2.18618603068664","1.77009846291511","1.60940987196484","1.54484911310289","1.61103103055504","1.73985021741883","1.69342723931068","1.56278975021775","1.71526849376114","1.87517668121996","1.90494832445976","2.67502391133116","2.29817211623209","2.44343833802913","2.66053291550582","2.80761866892221","2.91835378404233","2.99800443367598","","",
"Jordan","JOR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1052015223968","34.4408900926985","28.0504908835905","26.9413156508167","26.2385033925925","17.039645575372","20.9197628151216","21.5750469171655","22.0037131265901","23.4664391133177","23.0698303417753","21.8349510605964","19.2187824641596","20.3661015675983","15.9985232132419","13.4515054371739","14.225328749807","17.8076193256459","19.6762802849387","21.8779471864194","23.3029958285931","19.728061830739","16.1239090881056","","","","",
"Japan","JPN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30417727256878","6.09697707125136","6.52879978707415","","","","","","","","","","","","","","","6.05411065399981","6.06678132708978","6.28607273158331","5.91525241702136","5.34334628225997","5.50365943192768","5.24411054780773","5.26732353060885","5.17929613035152","","","",
"Kazakhstan","KAZ","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69878749202297","6.58487558050877","6.01440660186027","5.71832764290123","7.3688204343458","7.8664407397065","7.41636787174416","7.02336583531845","","","","","","","","","","","","",
"Kenya","KEN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0800915331808","9.32445466686452","10.9570190331516","8.38464970995091","6.37586682853009","8.2254787059131","7.56741507166515","","","7.77007087829748","8.14602517438895","8.56924585658216","8.72767051400902","7.73853700802209","9.29558593204352","8.45680525791509","9.32264978222278","8.90075128896706","9.05580080849676","8.61920727426081","8.41962506371788","8.52064004705195","","","","",
"Kyrgyz Republic","KGZ","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5277145210524","14.335048587478","14.9075285266066","13.1616097462398","14.6584296440264","18.2179857090296","14.8889499630692","","","","","20.0372619724974","16.905400875445","17.3367787204803","16.8832928840526","18.1895985887189","15.6309568398566","13.994717675684","","","","",
"Cambodia","KHM","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1995985177018","15.5797381552094","15.8525685093648","14.8543986323267","12.1475001238719","11.1522365540737","9.32484392095676","11.974862948611","14.0424106371666","13.5529150236887","14.6232949849647","13.4793246270188","13.3822392535393","","",
"Kiribati","KIR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9093370435829","25.1408010012516","24.3448609171947","24.0277643416852","22.1113915804902","21.753463089602","20.2958270549525","19.9686161414818","17.8609862193574","16.3757355172598","15.5629731677033","14.4703911579413","14.561278079837","13.0344679761721","13.0929690693905","13.3015184737777","12.885523123615","13.1205575268619","13.5904980419402","13.4881125443136","13.9711900491561","13.6357866452238","","","","","",
"Kosovo","KSV","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.372549019608","55.844353245174","34.4558139534884","22.5551654964895","25.4155844155844","29.2618162506638","24.6382330540746","21.1806543385491","18.9148762578189","","","17.6942355889724","17.8645833333333","17.3066221480245","16.4549279818741","15.2333878400476","10.2523814200137","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.55640481734483","7.6416847507642","5.44563485447208","5.35826732125808","5.99798694743189","","","6.61153838396457","7.63924402272876","7.28735890946554","7.18383251335842","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88231459572418","3.43712792310383","2.77091341179929","2.08025295065339","1.95133954423159","2.03103110445398","1.80729981870332","","","","",
"Lebanon","LBN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3678496404917","17.0042136740519","17.6598773129779","18.7212541296884","16.7118668914462","15.0886482530755","16.8038769194839","16.6793262407983","14.4468165637053","14.7001661194938","13.1468135803652","13.9962858980466","15.9574823232492","15.4326426827119","14.8965005314154","15.4693684105917","18.1907863982693","","",
"Liberia","LBR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93881374557537","7.86059304081693","5.86937185369186","5.70325908969208","6.33477448194472","","","6.94478253731123","7.87713004335095","7.57324086682687","7.42373240837344","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45152948596657","12.0815260875058","14.0436547626052","15.0260747622595","15.3458064791194","22.5855780993929","22.100193381253","20.281505824937","21.3347896535071","18.9928327325101","21.8972446854874","18.0024407054773","15.0915382959582","14.0098391755671","14.4722378739874","13.069607540329","13.2343949126579","16.265059401262","19.3223511307326","17.2659194139339","16.0283410999619","16.5980252206008","13.7684914901125","","","","",
"Lower middle income","LMC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9662710322954","18.1075489575103","16.8213348769863","16.6589484581748","16.9789402461394","16.8538110825239","16.3728475368653","16.2627165302539","","17.4072800572258","","","14.2323111447215","13.4986453786648","13.898462579294","14.3329665955404","13.2737664679912","12.689296320407","11.7741097278311","13.4260771038388","11.6089867636711","11.9263173137474","10.7613079735665","","","","",
"Low & middle income","LMY","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0179579155132","","","","","","","","","","","12.5460467834471","13.2576931497358","10.7009632387349","12.0457682111147","","","","","","","","",
"Lesotho","LSO","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3072969320322","9.67199987438961","9.74285899528396","","8.73204603823837","10.7164345882757","10.1048835088301","","","","","7.80432507847925","6.91491145693587","6.81679211474341","6.08249409429968","5.85863742519357","5.12649868715499","5.41454899564631","3.28982248715982","","","","","","","","",
"Late-demographic dividend","LTE","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8485576312639","12.6958315779397","9.92458450917987","11.871898820605","","","","","","","","",
"Lithuania","LTU","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07852364162372","2.1246278497705","4.78088070802017","6.53191185164862","5.24763899275258","10.3382228058165","8.74074195720362","11.1542326896875","18.3148675567555","13.2046834774246","12.127989475168","13.113994762064","12.8842299654657","12.9388263734383","12.1431222901134","11.2212631549328","8.86364477727184","7.6138655608881","6.86036155308956","7.75132539937588","7.90120666748847","9.23642760586144","","",
"Luxembourg","LUX","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96025549201119","2.69562372118156","2.50725586032978","2.57636583145422","2.41601957758762","2.09949118827724","2.19096153946103","2.12753643977942","2.10768767500265","2.12838149142464","","1.89715500027165","1.87083263310644","2.23884191421599","1.86908856584432","1.84081895664387","1.79557880884138","1.74960045298972","1.67201716410448","1.68411701140841","1.20220756068215","1.09060514850818","1.31752316346455","1.10058397411951","1.02206090676411","1.02554322895352","1.07724422302276","","",
"Latvia","LVA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49164759135907","3.14516091419187","2.44987928883707","2.19560696448115","2.03761356265356","2.45825084473886","3.17791830867821","3.97674527738534","5.69861299472172","6.22753097885579","6.00282666537474","5.8551404116103","6.37115698831675","6.38500472319009","5.86529654015517","3.99543824762211","3.03600958478283","3.40809536571656","3.12575630149744","","","","",
"Macao SAR, China","MAC","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6103963748112","19.1639695491635","19.9330816358827","19.0562405900402","18.6202978821608","17.4288024436259","17.4142041359428","15.2208133467197","","15.4108165527434","14.812047729844","12.012094278554","","","12.5769081954267","13.218440537159","12.1737752363771","11.3807658283571","11.726253610696","10.9939446923406","10.8958354231189","11.9951971314096","11.469707978466","10.153694623055","","","","","",
"Monaco","MCO","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of central government expenditure)","MS.MIL.XPND.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35015911015094","1.87815084516788","1.7630761480984","1.36607894339297","1.80704441041348","","1.874185136897","1.32427789357949","1.3651360189874","1.51455657149268","1.5927098011134","1.85645784546164","1.20366624470922","0.902011629109363","0.997624351507168","0.983972580826319","","","","",
